cust_id,cust_name,dob,gender,account_no,account_type,branch_code,balance,currency,txn_id,txn_amount,txn_type,txn_date,loan_id,loan_amount,loan_status,interest_rate,credit_score,email,city,state,country
1159,NULL,06-26-20,Male,17964443,current,,168.1960268,,561261,31142.76613,credit,05-07-22,8416,199282.9808,active,11.00181944,815,invalid,Delhi,DL,India
1474,Alice,11-16-21,Female,63225748,saving,,19263.48955,,776760,41538.83283,credit,10-21-22,8655,85065.16369,active,7.840604621,314,invalid,,,
1851,Alice,01-28-22,,31444021,SAV,,89225.50033,USD,410414,-4673.603983,,09-16-23,7794,380943.6394,,13.80548342,763,invalid,Pune,DL,USA
1663,John ,01-30-20,F,44751594,current,,21900.10902,,303141,41899.69857,debit,06-30-20,5835,386737.0089,closed,8.272503079,381,,Mumbai,DL,
1907,Sneha,10-19-23,Male,81797346,current,BR01,18168.36126,,743703,9237.194393,debit,01-12-20,6691,437560.4962,,7.897376005,583,test@gmail.com,Mumbai,DL,
1689,,09-18-22,F,74916908,current,BR02,9503.15578,,543049,699.8907457,debit,07-11-20,5454,13301.2818,,7.695106212,281,,Delhi,MH,
1674,NULL,08-17-20,Female,58465992,SAV,BR02,85206.73455,INR,294716,4362.190181,credit,04-02-22,6929,280990.6708,,6.448528273,747,,Delhi,MH,
1379,Bob,08-26-21,F,87277157,CUR,,47506.11722,USD,704494,15078.11048,DR,12-06-21,6138,107127.7172,closed,10.81530474,492,,Delhi,DL,
1544,Alice,01-22-23,M,43222265,SAV,,65863.78632,USD,431612,5071.520276,debit,09-25-22,5312,170441.5077,,6.682136023,441,,Mumbai,,
1928,Sneha,04-10-22,Male,48309051,,BR01,20101.97033,INR,290545,9234.055161,credit,09-22-21,6017,392477.8076,closed,9.246311598,391,test@gmail.com,,MH,
1956,Alice,02-17-22,F,42337259,SAV,,74594.24421,,531544,-1901.290836,credit,12-12-20,5227,96016.82618,,9.609720523,850,,Pune,,
1690,Bob,12-29-21,Female,83574241,current,,74800.58222,,530000,7770.605934,DR,01-26-24,7881,319170.8753,active,5.204920469,810,test@gmail.com,,,
1426,Sneha,07-15-20,Female,49683871,saving,,27822.79262,USD,123723,24337.02887,,05-03-21,5857,327283.0956,active,5.168072798,897,test@gmail.com,Pune,DL,India
1612,Sneha,06-10-23,F,52616258,SAV,,38121.67647,INR,947078,16511.22249,,07-15-23,6268,477046.9575,,10.20212689,440,test@gmail.com,,,India
1267,NULL,10-31-22,Female,64216898,SAV,,17017.47913,,821615,10803.12567,debit,11-12-20,7865,387580.4643,active,11.96034732,398,,Delhi,MH,
1834,NULL,11-17-22,,69323547,current,BR02,97538.90745,,624362,34787.12773,debit,09-09-21,8597,401817.5736,,14.42142482,848,test@gmail.com,Pune,,
1576,,05-10-23,,82010923,saving,,62788.27059,,879533,43610.59828,DR,11-17-22,6017,265800.3745,,6.791192842,665,,Mumbai,,
1416,,04-03-23,,54604238,saving,BR02,93127.10748,,388642,35407.35337,debit,12-31-23,7575,93390.40358,,6.032588094,769,,Pune,,
1167,Rahul,01-18-24,M,50162344,,,26855.48208,,820882,9920.042127,DR,10-03-21,5949,212781.6829,,5.520879069,265,,Mumbai,,India
1841,Rahul,03-25-23,F,32005782,SAV,,77098.54586,USD,721169,34666.53007,credit,09-11-21,5426,274744.7868,active,9.360415829,355,,,DL,
1042,John ,01-04-24,M,37345255,saving,BR01,75415.15761,USD,513757,-881.1890516,debit,05-02-20,7089,339209.6259,closed,11.23147367,532,,Delhi,,
1555,Alice,05-12-23,Female,72929994,saving,,67623.84345,USD,670217,-2180.920715,credit,08-31-23,5464,303854.5559,active,13.40553357,353,,Pune,DL,
1284,,09-20-22,M,94605487,CUR,,96392.0924,,223199,10737.62222,CR,09-16-23,6645,196988.9145,active,11.82644882,610,invalid,Mumbai,,
1396,NULL,07-30-21,Female,62869791,CUR,,36323.31029,USD,331525,38462.14214,DR,05-25-20,5277,132656.5535,closed,7.083607891,284,,,MH,India
1011,Bob,03-11-21,Female,41457080,saving,,8725.318977,INR,388172,4780.894835,CR,08-14-22,7883,84115.4216,closed,9.617703664,362,,Delhi,,
1606,NULL,04-07-20,Male,87678179,,,65529.43022,USD,129545,-6204.795466,debit,07-03-20,5018,346922.6931,closed,14.10346346,557,,Delhi,MH,India
1301,Alice,05-20-20,,87198715,saving,,71577.52905,USD,703857,-2097.427888,credit,11-14-22,5065,322699.3372,closed,8.267410625,302,invalid,Delhi,,India
1897,Rahul,02-20-21,Female,13887008,current,,55381.36021,,131673,41524.69811,debit,01-02-23,5166,343686.2329,active,9.987303651,330,test@gmail.com,,DL,USA
1252,NULL,09-10-21,Male,60171169,SAV,BR02,16715.87878,USD,524190,28026.99708,CR,06-07-21,6608,186263.7264,,14.58565335,865,test@gmail.com,,MH,India
1498,John ,06-12-23,,55570487,,BR01,47967.87388,,552115,5192.069802,debit,02-10-20,8067,131203.9113,,12.34708006,618,test@gmail.com,,,USA
1753,Alice,01-10-21,Female,50279707,current,BR01,27779.92234,INR,516313,23317.74952,,03-09-22,5402,379860.6643,,12.47740386,491,,Delhi,MH,USA
1034,Rahul,01-02-24,Female,99079814,,,39883.98546,,988943,21654.77735,CR,10-24-20,8983,386823.6975,active,7.523340044,280,invalid,Pune,MH,
1726,Bob,02-25-20,M,85566275,current,BR02,62747.95046,INR,455288,29326.15871,debit,07-22-21,8893,227808.187,closed,9.146981183,610,,Mumbai,,USA
1848,Rahul,04-01-21,M,68104228,SAV,,73247.54798,,426968,3991.253265,credit,09-08-21,5408,305952.0424,,5.823421631,482,,,DL,
1089,Sneha,10-19-22,,74841271,SAV,BR02,19383.59254,,123525,41864.17923,debit,12-27-22,7159,186759.8321,,11.06525867,859,,Pune,,India
1775,John ,11-29-21,Female,61139392,CUR,,37559.16287,,682092,8562.113725,credit,05-05-21,8345,350973.6001,,6.037301645,283,,Mumbai,,
1604,Alice,04-19-22,F,19137344,current,BR02,23261.96495,USD,246115,31647.89924,,01-19-20,8478,417860.7983,active,13.35909582,492,,Delhi,DL,USA
1921,Bob,01-24-24,M,49275054,CUR,BR02,15856.31946,INR,666134,-9032.521218,debit,02-10-23,8444,344116.6387,active,13.14553787,308,,Pune,MH,
1969,John ,08-16-20,,84042569,current,BR02,77255.6581,,177261,12359.42779,,03-19-21,5596,256291.3134,active,10.33605101,778,invalid,Delhi,,India
1601,Rahul,02-14-21,Female,99431483,CUR,BR01,90471.53292,,857600,11102.58908,CR,07-31-21,7698,229328.9797,,6.411660332,327,,Mumbai,,
1417,John ,10-06-23,Female,26794513,SAV,BR02,33874.3795,,600827,22609.06571,credit,07-30-22,6062,321159.8255,,5.255789832,551,test@gmail.com,,,
1114,Alice,03-02-21,F,61120091,,,73884.28706,USD,284100,-5635.824293,CR,03-06-22,7152,339905.4458,,12.96708668,361,,Delhi,DL,USA
1616,,02-21-20,,38820898,CUR,,89184.50538,,915915,37407.88242,credit,06-06-23,5323,279364.7218,,11.00140483,662,invalid,Pune,,
1902,John ,09-19-23,Female,56705646,current,,83843.04211,,107265,3066.848106,,05-11-20,8864,312471.1376,closed,12.10929637,566,invalid,,MH,
1195,Sneha,07-21-23,M,49564766,current,BR02,14195.4058,,909195,30622.26889,DR,07-25-23,6982,48294.34125,,8.038071257,394,,Pune,DL,
1825,John ,09-20-20,F,54969434,SAV,,95410.64756,,306724,38192.72739,debit,02-16-21,8039,475882.7581,closed,10.09482738,897,test@gmail.com,Mumbai,,
1500,Rahul,09-16-20,,24512253,current,,34551.02625,,115733,23712.61737,,02-29-20,6437,395386.5319,active,12.47174171,267,test@gmail.com,Mumbai,DL,
1625,Rahul,09-28-20,F,19615754,saving,,30620.26942,,998628,34452.9924,credit,04-26-21,5428,186963.9349,,9.625633083,600,,,MH,India
1492,Bob,05-22-23,M,42254832,,BR01,1555.289364,,715326,29711.61873,credit,04-18-20,7682,281406.3055,,11.01384223,404,,Pune,,
1074,Rahul,01-28-23,,99638693,CUR,,46048.23368,,399564,11331.78783,credit,02-05-24,7777,23662.26507,active,12.89728262,755,test@gmail.com,Pune,,India
1412,NULL,06-06-23,F,24557759,,BR02,6446.429642,USD,764607,38531.51234,credit,06-20-22,7936,20613.907,,7.152206453,609,,Pune,,
1375,Alice,03-16-20,Male,61665220,SAV,,21096.6812,,558365,7682.082193,debit,07-14-21,6084,125399.1676,,5.659288894,581,invalid,Pune,MH,India
1419,Alice,01-11-24,M,99523105,CUR,,28278.97529,,121058,24272.77507,CR,06-01-20,6635,344850.8212,,10.31823511,777,invalid,Mumbai,,
1728,,01-03-24,M,86113335,CUR,BR01,79926.76397,INR,346301,34723.86435,DR,09-29-23,8378,426073.8739,active,5.621257707,261,invalid,Pune,MH,India
1276,,08-15-20,M,92832587,saving,,86926.30829,,397073,12737.35459,debit,06-07-20,6377,279592.94,closed,12.66557294,324,,Mumbai,MH,
1760,Alice,03-24-22,Male,80873920,SAV,,26758.96333,USD,262434,8166.056457,credit,06-15-23,5392,266066.3698,,12.19211448,461,,Pune,DL,
1675,Sneha,07-29-20,Male,59431582,current,,85163.30273,,710777,17560.76061,debit,04-23-21,7251,201154.7669,closed,13.81712671,890,,Pune,,India
1393,,04-07-21,Female,13325315,saving,BR01,85009.24842,INR,708952,39077.80966,,06-02-21,7305,80798.97798,,11.39562098,532,test@gmail.com,Delhi,MH,India
1868,Bob,03-16-21,F,57715952,saving,BR01,75288.34979,,802716,45795.30579,credit,10-27-22,7533,59177.05066,active,5.671975708,444,,Delhi,DL,USA
1456,Rahul,04-12-20,Female,76799468,,,10402.98697,INR,177597,22705.00477,DR,06-25-20,6540,380339.8806,,7.531521255,279,,Pune,MH,India
1919,Alice,08-19-20,F,24067121,,BR02,67483.89892,,892473,29687.97232,credit,08-23-21,5445,463751.7756,closed,13.07931845,258,,Mumbai,MH,USA
1191,,04-28-22,Male,82325956,,,94227.52678,,178209,44196.41733,DR,09-02-22,8780,229141.6082,,6.671324173,558,,Pune,MH,
1738,Alice,06-04-23,Male,51819037,saving,BR02,66666.75027,,882397,-4087.188915,DR,12-18-23,6203,329722.8294,active,11.98480468,694,invalid,Delhi,,USA
1688,NULL,10-25-20,Female,47375319,current,,29819.76916,,292941,3924.714672,CR,08-27-23,6023,457228.8254,,12.80259331,559,invalid,Pune,,
1098,John ,02-27-23,,33429562,CUR,,47560.82833,,776419,32534.00038,CR,10-02-20,5341,45056.81647,closed,8.301117979,675,test@gmail.com,Delhi,,India
1547,Rahul,02-07-21,Female,12846274,,BR02,62801.12955,USD,724152,39424.66771,debit,11-16-23,5132,385240.7266,active,8.222974734,840,invalid,Pune,DL,India
1977,Alice,12-10-23,F,56338604,current,,48609.89292,,248620,41421.7417,debit,12-12-21,7490,308408.4422,closed,10.57802681,340,,,,USA
1998,John ,04-22-21,Female,49542531,SAV,,7595.058882,USD,508294,14906.43061,DR,11-16-23,6859,299318.5894,,13.61286333,705,test@gmail.com,Pune,DL,
1095,,12-19-21,M,33846553,,,27766.72469,,498635,-4639.605862,credit,10-31-23,7300,146270.2142,,7.239062019,693,test@gmail.com,Mumbai,MH,India
1663,John ,02-02-21,F,43268890,CUR,,79251.58321,,266562,16266.88864,,02-17-23,5264,341946.6774,closed,14.41258196,328,invalid,Delhi,,USA
1662,Rahul,05-19-20,F,93267946,SAV,,85448.89484,USD,307158,3844.075412,,08-31-23,5092,397398.8774,,10.99118685,724,,,DL,USA
1189,Alice,11-23-22,,65777727,SAV,,9416.503435,INR,739446,7471.7873,credit,06-14-21,6685,56429.08247,,14.92126471,352,invalid,Delhi,MH,USA
1735,NULL,01-21-22,Male,43931226,CUR,,95000.609,USD,101468,36336.05341,credit,02-18-22,6434,266760.7155,,5.89613724,872,invalid,Delhi,DL,India
1036,Sneha,05-17-22,F,26213225,,,29526.37487,USD,386453,-5468.374838,CR,06-26-22,7185,50632.59049,active,6.265621365,705,test@gmail.com,Mumbai,DL,
1779,,11-10-22,Male,97764530,saving,BR01,64542.94257,INR,172255,39654.87305,,07-10-20,6231,436287.0096,,13.26641804,563,invalid,Pune,,India
1368,Alice,05-19-20,Female,13033349,CUR,BR02,73941.64033,USD,882366,15660.14515,DR,04-20-22,6001,253818.3613,closed,13.64755896,496,,Mumbai,MH,
1694,Rahul,02-24-21,M,36687290,CUR,BR01,80254.35464,,968331,25763.83587,debit,06-22-21,6660,403982.8446,closed,9.454586884,483,test@gmail.com,Pune,,
1524,,09-17-23,,92039028,CUR,BR02,94303.71873,,653006,-4620.866126,CR,08-11-22,8817,184042.8188,,12.14071176,843,invalid,,,India
1278,Bob,01-15-23,Male,44337309,SAV,BR02,27856.55254,INR,325409,10241.5447,,01-19-23,6596,62539.11341,,13.67557287,893,,Mumbai,MH,
1216,John ,10-21-21,F,31680041,current,,85143.17773,,339967,-4617.944859,credit,01-23-22,7354,20749.65219,closed,5.431277882,484,,Mumbai,,USA
1866,Sneha,01-18-21,Male,89108265,saving,BR02,8827.124861,,793201,47692.62337,,11-19-23,5265,140754.8104,closed,10.73950423,636,,Delhi,,
1872,Rahul,09-23-21,F,16299492,,BR01,69029.29517,INR,838925,38435.69896,DR,12-27-21,5645,122116.8502,active,13.53480667,860,,Mumbai,,
1797,Bob,01-09-20,Male,32576162,,BR01,72907.6616,,468697,17577.96526,CR,08-25-21,7365,280175.987,,8.981549446,287,,Pune,DL,India
1272,Alice,01-16-23,F,67568342,current,,66160.94033,,936713,3416.152899,credit,08-24-23,6136,10869.41903,,8.023836061,410,invalid,Mumbai,DL,
1880,NULL,03-22-23,Female,38465797,CUR,BR01,21493.04729,,475595,46007.30631,DR,05-15-23,7948,260285.2721,,12.95706685,711,,Mumbai,DL,
1061,,06-01-23,F,49483075,saving,,86669.53044,,347113,10675.79574,debit,04-08-22,6401,195885.871,active,8.357865835,698,test@gmail.com,,,USA
1595,John ,03-15-20,F,71020155,,BR02,12730.13865,,887199,-340.9340988,CR,02-09-24,5453,288561.135,active,5.031742982,366,test@gmail.com,Pune,,USA
1879,,12-20-22,M,70692680,,BR01,631.6531097,USD,497111,23789.86331,DR,11-25-22,7238,351208.7641,,14.59572588,490,,Delhi,MH,
1728,Sneha,07-11-23,F,75554800,CUR,BR02,70333.82401,,682314,46626.44722,DR,03-17-21,6914,317045.9725,active,10.92123236,275,,Pune,,
1341,Alice,08-24-20,M,40732364,current,BR01,44924.9501,USD,667256,-9770.18257,credit,08-04-20,6463,492322.1847,active,13.19517919,897,,,DL,
1396,,02-07-23,,66381498,saving,BR01,84155.2921,INR,795457,4287.490595,debit,08-14-23,6210,69132.67194,active,13.25301562,811,,Pune,DL,
1698,John ,08-27-23,M,72199283,current,,35256.69981,,508548,46306.85842,DR,08-28-21,5830,214868.5045,,5.664104204,547,test@gmail.com,Pune,MH,USA
1018,Alice,11-10-22,Female,55148268,current,BR02,12669.25179,,245693,265.1580114,CR,02-25-20,6390,212415.3683,active,6.708601994,403,invalid,Mumbai,,USA
1176,,12-31-22,M,18556255,saving,BR01,82826.43021,,701158,-3205.392902,DR,04-26-20,6112,208526.6019,,8.111206808,717,,Mumbai,DL,India
1611,NULL,11-06-22,,53626563,saving,,52635.51132,,642462,24211.23295,,04-27-20,7234,331899.196,,8.20699285,298,,Pune,,USA
1395,Rahul,12-11-21,Female,58786500,,BR02,14865.5582,,985621,41710.6294,CR,11-22-22,7866,244914.0303,closed,11.58786118,295,test@gmail.com,Pune,,
1444,Alice,01-07-22,Male,49206376,,BR02,70640.31985,INR,664790,18626.58906,CR,08-04-23,6969,258716.2799,,11.23132921,534,,Delhi,,
1232,Rahul,03-22-21,Male,14327308,saving,BR02,48666.93204,INR,398818,49673.8554,DR,10-30-22,8068,216177.9961,closed,9.94589778,877,invalid,,,
1914,Alice,01-01-20,M,54903073,SAV,,58452.86314,,661548,30750.30197,credit,06-05-21,7179,495849.7305,,7.112637323,331,invalid,Mumbai,MH,
1075,NULL,04-06-21,M,61913068,,,43394.32551,INR,822969,-5555.505567,CR,01-28-21,5871,463780.6744,active,8.819834697,293,test@gmail.com,Mumbai,,
1264,Rahul,08-03-21,,61117909,SAV,BR02,82014.4433,USD,804824,49569.9279,,07-10-23,5634,153862.0947,,10.43593968,522,,Mumbai,,USA
1454,Bob,11-27-21,,22633010,saving,BR01,82104.08515,INR,696093,14473.65421,credit,08-26-21,8631,55796.96238,closed,9.679853661,643,invalid,Mumbai,MH,
1795,John ,05-03-20,F,63410690,,BR01,69485.82629,INR,295991,7244.152031,credit,11-23-23,8871,419882.362,,6.272925331,844,invalid,Pune,DL,India
1717,Bob,02-13-20,,71482337,current,,6067.144627,,883924,23472.75101,credit,08-20-22,6399,498585.1257,closed,11.49510494,307,invalid,Pune,MH,
1734,,12-10-22,F,50093087,saving,BR01,83079.6555,USD,285541,8258.455509,CR,12-07-22,5690,146304.447,active,5.730517768,814,invalid,Delhi,,USA
1383,NULL,11-30-21,Female,40596658,CUR,BR02,65456.36296,INR,117194,-4812.549573,credit,08-20-21,7739,178892.4629,,8.781946831,250,,Mumbai,MH,
1563,Bob,05-30-22,M,99854713,SAV,BR01,68187.53743,USD,782171,-9914.299415,DR,01-26-22,8170,470816.5907,,12.10029348,465,,Mumbai,,India
1850,Alice,03-03-23,Female,41981908,saving,BR02,33113.19824,USD,958809,16975.00118,credit,10-17-23,6865,355564.759,closed,5.200235345,566,,Pune,DL,
1505,,01-01-24,,96963179,saving,BR01,87324.3534,USD,755152,40211.80533,,12-07-22,6057,147819.1659,,10.69982819,477,test@gmail.com,Delhi,,
1366,,01-03-20,Female,79953044,,,71164.01802,,618953,24338.91114,debit,01-05-24,6955,290523.2456,closed,8.345209741,722,test@gmail.com,Pune,MH,
1143,Bob,03-25-20,Female,88119050,,,6821.998986,,668011,49952.43794,,02-18-22,5581,472114.7897,closed,5.088318434,733,test@gmail.com,Mumbai,MH,USA
1884,Bob,02-08-22,Female,68315587,,,37816.69361,,331408,7210.798739,CR,04-22-21,7218,405906.5535,active,6.903832711,536,invalid,Mumbai,DL,USA
1068,NULL,06-24-22,,25148530,CUR,,88069.93801,,568451,6827.303886,credit,07-13-23,6389,370916.3569,active,14.40946193,760,,,MH,India
1098,John ,08-13-22,Female,48620544,,,-44.34632178,,342113,-415.032386,credit,08-04-20,5783,368498.1559,closed,10.21148906,827,,,DL,USA
1395,Bob,05-31-21,F,87170267,saving,,95948.74506,INR,176298,-156.1847041,DR,01-13-21,8130,89010.16215,,14.97227205,707,,,DL,India
1024,Sneha,06-21-20,,97979966,,,66312.06967,,683526,7111.195761,credit,01-09-22,5180,412340.6196,,10.2481675,344,test@gmail.com,Delhi,MH,
1947,Bob,05-29-20,Female,70974359,current,BR02,61294.47765,,359425,37570.40272,,01-07-23,5018,138059.3162,,10.43936412,742,,Pune,,
1890,Rahul,01-18-24,,38105186,,BR01,23408.72193,INR,729721,44345.40744,CR,04-09-22,6249,465183.329,active,8.918430129,399,,Mumbai,,USA
1468,Alice,04-07-20,Male,15301358,CUR,,21123.13782,,610609,48505.23018,debit,11-11-22,8544,182319.9955,,8.100404187,272,test@gmail.com,Mumbai,,
1483,Sneha,11-28-20,F,28283361,current,,93916.11305,INR,207092,3937.379246,credit,10-27-23,8166,428830.1985,closed,7.515455531,464,invalid,Delhi,DL,
1564,Sneha,05-07-21,Female,96534282,saving,BR02,26318.60769,,364291,42877.85274,debit,08-31-22,7928,133116.7473,active,8.434206161,648,,Mumbai,,
1150,Rahul,12-16-20,Male,95079011,saving,,76428.05616,,329991,9695.305357,credit,02-11-22,8368,257263.4683,closed,9.598510809,659,,Mumbai,,
1143,Rahul,11-16-20,Male,14889084,SAV,,36277.78881,USD,400589,-3229.567329,CR,01-26-23,6616,53442.64774,closed,6.919919502,380,test@gmail.com,Pune,MH,USA
1568,,10-13-22,,77980386,current,,9621.677432,USD,809163,42201.49553,,09-06-21,7222,330059.4515,active,7.248750918,397,invalid,,,
1038,John ,09-20-20,Male,32826747,SAV,,-3874.893742,INR,292180,28166.33808,CR,11-06-23,6245,418039.6376,,7.715447687,630,invalid,,,
1108,Alice,03-22-23,F,92632529,current,,52147.02039,,730458,-116.1462351,debit,01-27-24,6638,359223.6407,,9.492598919,358,,Delhi,,India
1692,NULL,05-07-20,F,67222357,current,BR02,97456.77595,USD,447761,15789.87545,credit,08-05-23,5053,261629.2565,active,11.52813367,801,test@gmail.com,,,India
1041,Sneha,05-08-23,M,39538040,CUR,BR02,33759.30035,,313482,7235.461693,debit,08-16-21,7742,22557.9393,,13.5614615,370,,,,India
1185,NULL,09-11-23,F,58410263,SAV,BR01,32505.19507,USD,939934,34207.67412,,06-08-21,7910,466720.5036,closed,7.871318372,544,,Delhi,,USA
1934,Bob,01-06-23,Male,69322532,CUR,,31129.61987,INR,741404,17204.97384,CR,03-05-21,6426,352744.7743,active,6.837283403,369,invalid,Delhi,MH,
1397,Bob,12-13-22,F,61831782,current,BR01,49657.10292,INR,924187,49356.79671,debit,01-14-24,8389,372932.1192,,8.788474649,705,,,MH,
1222,NULL,05-11-20,,96490964,saving,,41269.81276,,764093,-6715.301064,debit,01-13-24,8938,397340.2878,,13.94383076,779,test@gmail.com,Pune,,
1633,Bob,12-08-23,M,45259675,current,,87391.03581,INR,895911,11300.91597,,09-15-20,7396,373871.713,closed,5.098607283,418,invalid,Delhi,MH,
1132,John ,06-05-20,Male,47829124,CUR,,48079.68313,USD,699649,18914.01003,credit,04-27-21,5442,220558.082,active,11.77868616,392,,Mumbai,,
1162,Rahul,09-29-20,M,39188752,SAV,BR01,48314.57301,USD,776664,20188.01328,debit,08-18-21,7880,366810.9146,,9.771600464,286,,Delhi,MH,India
1214,Bob,09-09-23,Male,60571427,SAV,,9529.017446,USD,528910,8956.149343,,12-26-22,5579,312513.3939,active,6.61046215,510,invalid,Mumbai,DL,
1732,,10-13-22,,12975605,CUR,BR01,98187.6518,USD,224232,33754.41495,credit,09-08-23,8611,427008.1668,,8.210215263,480,test@gmail.com,Delhi,MH,USA
1234,Bob,07-08-22,M,48653586,SAV,BR02,21247.15354,,992018,42484.82441,credit,01-03-20,8857,401229.9077,closed,7.249500439,503,invalid,Delhi,,India
1842,Alice,04-02-22,Female,41664126,,BR01,2703.227083,,181171,46323.15812,CR,11-22-22,5281,20687.19123,closed,13.77832168,578,,,MH,India
1657,John ,01-12-21,Male,23763700,saving,BR01,64630.35614,,476295,38305.60261,,01-19-20,7407,189443.5452,active,9.818733839,546,test@gmail.com,,MH,
1750,Alice,09-19-23,Female,33066465,saving,,57513.46887,,186296,41034.81184,credit,12-02-23,7962,17358.07609,,10.63094278,259,,,MH,USA
1587,Alice,12-07-20,M,24573834,saving,BR01,38590.29367,INR,240562,23032.71804,CR,02-22-21,5822,51037.46238,,10.93687619,695,,Pune,MH,USA
1008,,01-01-24,Female,51707317,SAV,,39330.18456,,252324,39553.29359,DR,11-14-21,8702,300705.361,closed,11.39617125,479,invalid,,DL,India
1073,John ,04-13-21,Female,19176748,SAV,,77431.71171,INR,598506,8210.234549,,03-17-23,7939,436910.9106,,9.955556904,785,,,,
1953,John ,06-22-21,M,38911861,current,BR01,15549.82721,,762222,13908.72573,DR,07-31-23,8000,59912.37935,,5.178735308,327,,Delhi,,USA
1491,John ,01-29-23,,34276628,current,BR02,81126.59849,INR,341535,9014.780829,credit,09-14-21,6669,225544.6437,closed,8.347226869,674,test@gmail.com,Delhi,,
1912,John ,12-17-21,Female,49770506,saving,BR01,63118.44696,,432103,18043.24013,,07-13-20,5640,455439.4524,,6.838732407,442,test@gmail.com,Pune,MH,USA
1252,John ,05-20-23,Female,87620710,,BR01,38991.82625,USD,503666,7134.776974,CR,06-01-23,6031,407150.4918,,11.80142843,650,,Mumbai,,India
1229,,09-30-22,,65665616,current,BR01,43093.00474,INR,418166,47696.68654,credit,01-13-20,7016,259833.9482,,5.567046514,358,,Delhi,MH,
1518,Bob,11-29-23,Female,18978989,current,,21947.95675,USD,883258,8770.67768,,11-13-21,5562,385785.7197,closed,10.63803391,512,test@gmail.com,Delhi,DL,USA
1173,Alice,12-16-20,Female,23792249,SAV,,73972.00493,INR,948423,-4117.327713,,08-16-21,7538,261346.887,,7.106317223,578,,Mumbai,,India
1652,John ,06-05-21,Female,38098059,,BR02,48851.84794,INR,271999,21609.02996,DR,04-26-23,5340,79046.16864,,14.48845838,612,,Pune,,USA
1167,Sneha,01-31-20,F,13683909,saving,BR01,28689.72699,INR,855737,-6574.055293,credit,08-12-22,5471,62368.05661,active,8.355409422,627,,Delhi,,
1169,Bob,03-16-20,,59873778,current,,57585.26215,INR,411997,-3367.410021,CR,08-17-20,8864,94184.11603,active,8.252211914,590,test@gmail.com,,,
1392,Bob,02-06-22,Female,65415449,,,99552.11747,INR,131826,3163.363352,CR,01-23-20,6710,175461.0475,,14.23384668,508,,Pune,MH,India
1945,Alice,04-18-22,,62559151,,,40702.53936,USD,929311,17861.01499,credit,08-07-23,8766,465264.6338,active,9.173479203,584,,Mumbai,DL,India
1794,,06-22-21,Male,72953195,saving,BR02,91672.59708,INR,812625,15995.05594,credit,10-17-22,8775,399839.2068,closed,14.62862334,334,,Mumbai,,
1633,NULL,01-14-24,Male,29847987,,,31226.76819,USD,696649,37981.51172,debit,05-15-21,7296,216400.7806,,5.241703521,771,,,,India
1193,NULL,09-22-23,Female,95029727,,,746.9342271,,340028,34368.47923,DR,03-28-22,5234,246538.3549,,8.063445752,820,,,,
1516,Bob,10-08-20,,11416953,,,16445.42117,,440134,15579.09764,credit,12-07-21,6106,132804.7288,active,11.6619296,557,,,DL,India
1028,Rahul,09-28-21,,29471461,current,,38962.99005,INR,451931,10022.25245,credit,10-08-23,6116,352176.4782,,13.90856965,511,test@gmail.com,Pune,,
1164,Rahul,07-30-23,,77530144,saving,,18061.6675,,317256,8988.127044,debit,08-30-20,6908,401382.8357,closed,7.56405593,880,test@gmail.com,Mumbai,MH,USA
1421,Alice,02-16-22,F,10909245,,BR02,-4976.160987,USD,140736,36439.70524,debit,12-29-23,6417,119452.3478,closed,14.30477592,701,invalid,,MH,USA
1338,NULL,10-05-21,Male,60672855,,BR01,91075.16146,,386674,-6875.655627,,12-27-22,5823,20910.81189,closed,10.94121466,500,test@gmail.com,,DL,USA
1647,Bob,06-25-23,,25993238,current,,83607.33818,,309124,-9230.701029,CR,03-10-22,6291,311944.4716,,13.01008243,573,test@gmail.com,Mumbai,,India
1495,,02-04-22,,59566094,saving,,72940.68431,,278130,37732.66352,DR,08-05-20,8488,281256.0596,closed,8.972073043,478,invalid,Delhi,,
1364,NULL,01-12-24,F,61562394,SAV,,12620.53254,,730368,18628.78256,,01-19-20,5631,201065.5775,,7.121803826,885,invalid,Pune,,
1832,Bob,03-28-20,F,58427722,current,,7638.175502,USD,567310,-2147.131687,credit,02-17-23,8654,321946.9709,,14.11235415,845,,Delhi,DL,
1341,Bob,02-15-23,,63621439,saving,BR01,2098.498695,INR,436399,4133.956076,debit,10-26-21,5528,275306.649,active,14.33135868,546,,,DL,USA
1499,John ,11-20-22,M,89534578,,BR01,71023.06482,INR,760246,45950.23719,CR,05-25-22,8324,125290.7883,closed,9.975751442,486,test@gmail.com,Pune,,
1656,,04-10-23,,73475441,saving,BR02,92524.83587,USD,488742,41570.17854,,07-31-21,6980,198864.4878,,5.06495016,874,,Delhi,,USA
1510,John ,07-12-21,,39920720,saving,,40206.2612,,324793,32587.10301,CR,05-21-22,7169,214056.7849,active,6.097829537,466,,Mumbai,DL,
1326,Alice,02-24-23,F,93548084,saving,BR02,7509.77056,INR,742911,18933.51382,debit,09-09-21,7939,440123.9972,,10.7302796,495,,,MH,USA
1216,John ,02-11-23,F,61493837,SAV,BR02,48801.24618,USD,399531,21219.41757,,08-20-22,7057,480452.0771,closed,5.237767023,697,test@gmail.com,Pune,,
